,target,format,size,image_file,mask_file,URL
COVID-2194,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2194.png,../data/COVID/masks/COVID-2194.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2195,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2195.png,../data/COVID/masks/COVID-2195.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2196,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2196.png,../data/COVID/masks/COVID-2196.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2197,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2197.png,../data/COVID/masks/COVID-2197.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2198,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2198.png,../data/COVID/masks/COVID-2198.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2199,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2199.png,../data/COVID/masks/COVID-2199.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-22,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-22.png,../data/COVID/masks/COVID-22.png,https://sirm.org/category/senza-categoria/covid-19/
COVID-220,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-220.png,../data/COVID/masks/COVID-220.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2200,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2200.png,../data/COVID/masks/COVID-2200.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2201,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2201.png,../data/COVID/masks/COVID-2201.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2202,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2202.png,../data/COVID/masks/COVID-2202.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2203,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2203.png,../data/COVID/masks/COVID-2203.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2204,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2204.png,../data/COVID/masks/COVID-2204.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2205,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2205.png,../data/COVID/masks/COVID-2205.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2206,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2206.png,../data/COVID/masks/COVID-2206.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2207,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2207.png,../data/COVID/masks/COVID-2207.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2208,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2208.png,../data/COVID/masks/COVID-2208.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2209,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2209.png,../data/COVID/masks/COVID-2209.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-221,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-221.png,../data/COVID/masks/COVID-221.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2210,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2210.png,../data/COVID/masks/COVID-2210.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2211,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2211.png,../data/COVID/masks/COVID-2211.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2212,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2212.png,../data/COVID/masks/COVID-2212.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2213,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2213.png,../data/COVID/masks/COVID-2213.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2214,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2214.png,../data/COVID/masks/COVID-2214.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2215,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2215.png,../data/COVID/masks/COVID-2215.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2216,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2216.png,../data/COVID/masks/COVID-2216.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2217,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2217.png,../data/COVID/masks/COVID-2217.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2218,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2218.png,../data/COVID/masks/COVID-2218.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2219,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2219.png,../data/COVID/masks/COVID-2219.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-222,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-222.png,../data/COVID/masks/COVID-222.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2220,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2220.png,../data/COVID/masks/COVID-2220.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2221,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2221.png,../data/COVID/masks/COVID-2221.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2222,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2222.png,../data/COVID/masks/COVID-2222.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2223,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2223.png,../data/COVID/masks/COVID-2223.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2224,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2224.png,../data/COVID/masks/COVID-2224.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2225,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2225.png,../data/COVID/masks/COVID-2225.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2226,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2226.png,../data/COVID/masks/COVID-2226.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2227,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2227.png,../data/COVID/masks/COVID-2227.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2228,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2228.png,../data/COVID/masks/COVID-2228.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2229,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2229.png,../data/COVID/masks/COVID-2229.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-223,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-223.png,../data/COVID/masks/COVID-223.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2230,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2230.png,../data/COVID/masks/COVID-2230.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2231,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2231.png,../data/COVID/masks/COVID-2231.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2232,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2232.png,../data/COVID/masks/COVID-2232.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2233,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2233.png,../data/COVID/masks/COVID-2233.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2234,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2234.png,../data/COVID/masks/COVID-2234.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2235,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2235.png,../data/COVID/masks/COVID-2235.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2236,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2236.png,../data/COVID/masks/COVID-2236.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2237,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2237.png,../data/COVID/masks/COVID-2237.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2238,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2238.png,../data/COVID/masks/COVID-2238.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2239,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2239.png,../data/COVID/masks/COVID-2239.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-224,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-224.png,../data/COVID/masks/COVID-224.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2240,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2240.png,../data/COVID/masks/COVID-2240.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2241,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2241.png,../data/COVID/masks/COVID-2241.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2242,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2242.png,../data/COVID/masks/COVID-2242.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2243,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2243.png,../data/COVID/masks/COVID-2243.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2244,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2244.png,../data/COVID/masks/COVID-2244.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2245,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2245.png,../data/COVID/masks/COVID-2245.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2246,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2246.png,../data/COVID/masks/COVID-2246.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2247,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2247.png,../data/COVID/masks/COVID-2247.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2248,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2248.png,../data/COVID/masks/COVID-2248.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2249,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2249.png,../data/COVID/masks/COVID-2249.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-225,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-225.png,../data/COVID/masks/COVID-225.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2250,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2250.png,../data/COVID/masks/COVID-2250.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2251,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2251.png,../data/COVID/masks/COVID-2251.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2252,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2252.png,../data/COVID/masks/COVID-2252.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2253,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2253.png,../data/COVID/masks/COVID-2253.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2254,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2254.png,../data/COVID/masks/COVID-2254.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2255,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2255.png,../data/COVID/masks/COVID-2255.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2256,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2256.png,../data/COVID/masks/COVID-2256.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2257,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2257.png,../data/COVID/masks/COVID-2257.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2258,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2258.png,../data/COVID/masks/COVID-2258.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2259,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2259.png,../data/COVID/masks/COVID-2259.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-226,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-226.png,../data/COVID/masks/COVID-226.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2260,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2260.png,../data/COVID/masks/COVID-2260.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2261,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2261.png,../data/COVID/masks/COVID-2261.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2262,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2262.png,../data/COVID/masks/COVID-2262.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2263,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2263.png,../data/COVID/masks/COVID-2263.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2264,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2264.png,../data/COVID/masks/COVID-2264.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2265,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2265.png,../data/COVID/masks/COVID-2265.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2266,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2266.png,../data/COVID/masks/COVID-2266.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2267,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2267.png,../data/COVID/masks/COVID-2267.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2268,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2268.png,../data/COVID/masks/COVID-2268.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2269,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2269.png,../data/COVID/masks/COVID-2269.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-227,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-227.png,../data/COVID/masks/COVID-227.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2270,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2270.png,../data/COVID/masks/COVID-2270.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2271,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2271.png,../data/COVID/masks/COVID-2271.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2272,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2272.png,../data/COVID/masks/COVID-2272.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2273,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2273.png,../data/COVID/masks/COVID-2273.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2274,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2274.png,../data/COVID/masks/COVID-2274.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2275,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2275.png,../data/COVID/masks/COVID-2275.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2276,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2276.png,../data/COVID/masks/COVID-2276.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2277,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2277.png,../data/COVID/masks/COVID-2277.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2278,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2278.png,../data/COVID/masks/COVID-2278.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2279,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2279.png,../data/COVID/masks/COVID-2279.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-228,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-228.png,../data/COVID/masks/COVID-228.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2280,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2280.png,../data/COVID/masks/COVID-2280.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2281,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2281.png,../data/COVID/masks/COVID-2281.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2282,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2282.png,../data/COVID/masks/COVID-2282.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2283,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2283.png,../data/COVID/masks/COVID-2283.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2284,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2284.png,../data/COVID/masks/COVID-2284.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2285,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2285.png,../data/COVID/masks/COVID-2285.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2286,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2286.png,../data/COVID/masks/COVID-2286.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2287,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2287.png,../data/COVID/masks/COVID-2287.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2288,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2288.png,../data/COVID/masks/COVID-2288.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2289,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2289.png,../data/COVID/masks/COVID-2289.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-229,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-229.png,../data/COVID/masks/COVID-229.png,https://github.com/ml-workgroup/covid-19-image-repository/tree/master/png
COVID-2290,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2290.png,../data/COVID/masks/COVID-2290.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2291,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2291.png,../data/COVID/masks/COVID-2291.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
COVID-2292,COVID,PNG,"(299, 299)",../data/COVID/images/COVID-2292.png,../data/COVID/masks/COVID-2292.png,https://bimcv.cipf.es/bimcv-projects/bimcv-covid19/#1590858128006-9e640421-6711
