old_index,image_path,mask_path,target,type,true,pred,covid_prob
21028,../data/Viral Pneumonia/images\Viral Pneumonia-876.png,../data/Viral Pneumonia/masks\Viral Pneumonia-876.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
494,../data/COVID/images\COVID-1443.png,../data/COVID/masks\COVID-1443.png,COVID,COVID,1,1,0.94
359,../data/COVID/images\COVID-1321.png,../data/COVID/masks\COVID-1321.png,COVID,COVID,1,1,0.47
2261,../data/COVID/images\COVID-3033.png,../data/COVID/masks\COVID-3033.png,COVID,COVID,1,1,1.0
389,../data/COVID/images\COVID-1349.png,../data/COVID/masks\COVID-1349.png,COVID,COVID,1,1,1.0
8343,../data/Lung_Opacity/images\Lung_Opacity-5253.png,../data/Lung_Opacity/masks\Lung_Opacity-5253.png,Lung_Opacity,Lung_Opacity,0,0,0.0
17852,../data/Normal/images\Normal-8227.png,../data/Normal/masks\Normal-8227.png,Normal,Normal,0,1,0.65
14588,../data/Normal/images\Normal-529.png,../data/Normal/masks\Normal-529.png,Normal,Normal,0,0,0.0
2233,../data/COVID/images\COVID-3008.png,../data/COVID/masks\COVID-3008.png,COVID,COVID,1,1,1.0
2885,../data/COVID/images\COVID-3596.png,../data/COVID/masks\COVID-3596.png,COVID,COVID,1,1,0.98
8103,../data/Lung_Opacity/images\Lung_Opacity-5037.png,../data/Lung_Opacity/masks\Lung_Opacity-5037.png,Lung_Opacity,Lung_Opacity,0,0,0.0
14339,../data/Normal/images\Normal-5065.png,../data/Normal/masks\Normal-5065.png,Normal,Normal,0,0,0.07
1521,../data/COVID/images\COVID-2368.png,../data/COVID/masks\COVID-2368.png,COVID,COVID,1,0,0.0
3539,../data/COVID/images\COVID-93.png,../data/COVID/masks\COVID-93.png,COVID,COVID,1,1,1.0
2544,../data/COVID/images\COVID-3289.png,../data/COVID/masks\COVID-3289.png,COVID,COVID,1,1,0.99
4771,../data/Lung_Opacity/images\Lung_Opacity-2038.png,../data/Lung_Opacity/masks\Lung_Opacity-2038.png,Lung_Opacity,Lung_Opacity,0,0,0.01
1152,../data/COVID/images\COVID-2035.png,../data/COVID/masks\COVID-2035.png,COVID,COVID,1,1,1.0
18607,../data/Normal/images\Normal-8907.png,../data/Normal/masks\Normal-8907.png,Normal,Normal,0,0,0.01
5040,../data/Lung_Opacity/images\Lung_Opacity-2280.png,../data/Lung_Opacity/masks\Lung_Opacity-2280.png,Lung_Opacity,Lung_Opacity,0,0,0.0
100,../data/COVID/images\COVID-1089.png,../data/COVID/masks\COVID-1089.png,COVID,COVID,1,1,0.6
2941,../data/COVID/images\COVID-391.png,../data/COVID/masks\COVID-391.png,COVID,COVID,1,1,1.0
14179,../data/Normal/images\Normal-4921.png,../data/Normal/masks\Normal-4921.png,Normal,Normal,0,0,0.0
3728,../data/Lung_Opacity/images\Lung_Opacity-11.png,../data/Lung_Opacity/masks\Lung_Opacity-11.png,Lung_Opacity,Lung_Opacity,0,0,0.01
3065,../data/COVID/images\COVID-502.png,../data/COVID/masks\COVID-502.png,COVID,COVID,1,1,1.0
19280,../data/Normal/images\Normal-9512.png,../data/Normal/masks\Normal-9512.png,Normal,Normal,0,0,0.0
7250,../data/Lung_Opacity/images\Lung_Opacity-427.png,../data/Lung_Opacity/masks\Lung_Opacity-427.png,Lung_Opacity,Lung_Opacity,0,0,0.0
17670,../data/Normal/images\Normal-8063.png,../data/Normal/masks\Normal-8063.png,Normal,Normal,0,0,0.0
2489,../data/COVID/images\COVID-3239.png,../data/COVID/masks\COVID-3239.png,COVID,COVID,1,1,0.92
1621,../data/COVID/images\COVID-2458.png,../data/COVID/masks\COVID-2458.png,COVID,COVID,1,1,0.98
2358,../data/COVID/images\COVID-3120.png,../data/COVID/masks\COVID-3120.png,COVID,COVID,1,1,1.0
3351,../data/COVID/images\COVID-760.png,../data/COVID/masks\COVID-760.png,COVID,COVID,1,1,1.0
964,../data/COVID/images\COVID-1867.png,../data/COVID/masks\COVID-1867.png,COVID,COVID,1,1,1.0
5536,../data/Lung_Opacity/images\Lung_Opacity-2727.png,../data/Lung_Opacity/masks\Lung_Opacity-2727.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1600,../data/COVID/images\COVID-2439.png,../data/COVID/masks\COVID-2439.png,COVID,COVID,1,1,1.0
2559,../data/COVID/images\COVID-3301.png,../data/COVID/masks\COVID-3301.png,COVID,COVID,1,1,0.41
97,../data/COVID/images\COVID-1086.png,../data/COVID/masks\COVID-1086.png,COVID,COVID,1,1,0.99
3466,../data/COVID/images\COVID-864.png,../data/COVID/masks\COVID-864.png,COVID,COVID,1,1,1.0
3005,../data/COVID/images\COVID-449.png,../data/COVID/masks\COVID-449.png,COVID,COVID,1,1,0.96
1274,../data/COVID/images\COVID-2145.png,../data/COVID/masks\COVID-2145.png,COVID,COVID,1,0,0.17
15542,../data/Normal/images\Normal-6148.png,../data/Normal/masks\Normal-6148.png,Normal,Normal,0,0,0.0
19700,../data/Normal/images\Normal-9891.png,../data/Normal/masks\Normal-9891.png,Normal,Normal,0,0,0.0
2540,../data/COVID/images\COVID-3285.png,../data/COVID/masks\COVID-3285.png,COVID,COVID,1,1,1.0
679,../data/COVID/images\COVID-161.png,../data/COVID/masks\COVID-161.png,COVID,COVID,1,1,1.0
3610,../data/COVID/images\COVID-994.png,../data/COVID/masks\COVID-994.png,COVID,COVID,1,1,1.0
11888,../data/Normal/images\Normal-286.png,../data/Normal/masks\Normal-286.png,Normal,Normal,0,0,0.08
7758,../data/Lung_Opacity/images\Lung_Opacity-4727.png,../data/Lung_Opacity/masks\Lung_Opacity-4727.png,Lung_Opacity,Lung_Opacity,0,0,0.1
418,../data/COVID/images\COVID-1375.png,../data/COVID/masks\COVID-1375.png,COVID,COVID,1,1,1.0
1976,../data/COVID/images\COVID-2778.png,../data/COVID/masks\COVID-2778.png,COVID,COVID,1,1,1.0
9386,../data/Lung_Opacity/images\Lung_Opacity-781.png,../data/Lung_Opacity/masks\Lung_Opacity-781.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3505,../data/COVID/images\COVID-9.png,../data/COVID/masks\COVID-9.png,COVID,COVID,1,1,0.98
9854,../data/Normal/images\Normal-1028.png,../data/Normal/masks\Normal-1028.png,Normal,Normal,0,0,0.0
3159,../data/COVID/images\COVID-588.png,../data/COVID/masks\COVID-588.png,COVID,COVID,1,1,1.0
2537,../data/COVID/images\COVID-3282.png,../data/COVID/masks\COVID-3282.png,COVID,COVID,1,1,1.0
3143,../data/COVID/images\COVID-573.png,../data/COVID/masks\COVID-573.png,COVID,COVID,1,0,0.08
1882,../data/COVID/images\COVID-2693.png,../data/COVID/masks\COVID-2693.png,COVID,COVID,1,1,0.92
1148,../data/COVID/images\COVID-2031.png,../data/COVID/masks\COVID-2031.png,COVID,COVID,1,0,0.11
1016,../data/COVID/images\COVID-1913.png,../data/COVID/masks\COVID-1913.png,COVID,COVID,1,0,0.01
10768,../data/Normal/images\Normal-1851.png,../data/Normal/masks\Normal-1851.png,Normal,Normal,0,0,0.0
13597,../data/Normal/images\Normal-4398.png,../data/Normal/masks\Normal-4398.png,Normal,Normal,0,0,0.0
19944,../data/Viral Pneumonia/images\Viral Pneumonia-111.png,../data/Viral Pneumonia/masks\Viral Pneumonia-111.png,Viral Pneumonia,Viral Pneumonia,0,0,0.02
10803,../data/Normal/images\Normal-1883.png,../data/Normal/masks\Normal-1883.png,Normal,Normal,0,0,0.0
5743,../data/Lung_Opacity/images\Lung_Opacity-2913.png,../data/Lung_Opacity/masks\Lung_Opacity-2913.png,Lung_Opacity,Lung_Opacity,0,0,0.03
9155,../data/Lung_Opacity/images\Lung_Opacity-5985.png,../data/Lung_Opacity/masks\Lung_Opacity-5985.png,Lung_Opacity,Lung_Opacity,0,0,0.01
3644,../data/Lung_Opacity/images\Lung_Opacity-1023.png,../data/Lung_Opacity/masks\Lung_Opacity-1023.png,Lung_Opacity,Lung_Opacity,0,0,0.0
4233,../data/Lung_Opacity/images\Lung_Opacity-1554.png,../data/Lung_Opacity/masks\Lung_Opacity-1554.png,Lung_Opacity,Lung_Opacity,0,0,0.02
1178,../data/COVID/images\COVID-2059.png,../data/COVID/masks\COVID-2059.png,COVID,COVID,1,1,0.39
3860,../data/Lung_Opacity/images\Lung_Opacity-1218.png,../data/Lung_Opacity/masks\Lung_Opacity-1218.png,Lung_Opacity,Lung_Opacity,0,0,0.0
13073,../data/Normal/images\Normal-3926.png,../data/Normal/masks\Normal-3926.png,Normal,Normal,0,0,0.0
5317,../data/Lung_Opacity/images\Lung_Opacity-253.png,../data/Lung_Opacity/masks\Lung_Opacity-253.png,Lung_Opacity,Lung_Opacity,0,0,0.0
15794,../data/Normal/images\Normal-6375.png,../data/Normal/masks\Normal-6375.png,Normal,Normal,0,0,0.0
11682,../data/Normal/images\Normal-2674.png,../data/Normal/masks\Normal-2674.png,Normal,Normal,0,0,0.02
865,../data/COVID/images\COVID-1778.png,../data/COVID/masks\COVID-1778.png,COVID,COVID,1,1,0.99
20967,../data/Viral Pneumonia/images\Viral Pneumonia-820.png,../data/Viral Pneumonia/masks\Viral Pneumonia-820.png,Viral Pneumonia,Viral Pneumonia,0,0,0.04
10548,../data/Normal/images\Normal-1653.png,../data/Normal/masks\Normal-1653.png,Normal,Normal,0,0,0.0
4434,../data/Lung_Opacity/images\Lung_Opacity-1735.png,../data/Lung_Opacity/masks\Lung_Opacity-1735.png,Lung_Opacity,Lung_Opacity,0,0,0.03
2345,../data/COVID/images\COVID-3109.png,../data/COVID/masks\COVID-3109.png,COVID,COVID,1,1,1.0
1367,../data/COVID/images\COVID-2229.png,../data/COVID/masks\COVID-2229.png,COVID,COVID,1,1,1.0
568,../data/COVID/images\COVID-151.png,../data/COVID/masks\COVID-151.png,COVID,COVID,1,1,1.0
19963,../data/Viral Pneumonia/images\Viral Pneumonia-1127.png,../data/Viral Pneumonia/masks\Viral Pneumonia-1127.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
2252,../data/COVID/images\COVID-3025.png,../data/COVID/masks\COVID-3025.png,COVID,COVID,1,1,0.8
1850,../data/COVID/images\COVID-2664.png,../data/COVID/masks\COVID-2664.png,COVID,COVID,1,1,0.99
1880,../data/COVID/images\COVID-2691.png,../data/COVID/masks\COVID-2691.png,COVID,COVID,1,1,1.0
1053,../data/COVID/images\COVID-1947.png,../data/COVID/masks\COVID-1947.png,COVID,COVID,1,1,0.97
15517,../data/Normal/images\Normal-6125.png,../data/Normal/masks\Normal-6125.png,Normal,Normal,0,0,0.0
815,../data/COVID/images\COVID-1732.png,../data/COVID/masks\COVID-1732.png,COVID,COVID,1,1,1.0
14622,../data/Normal/images\Normal-532.png,../data/Normal/masks\Normal-532.png,Normal,Normal,0,0,0.0
1237,../data/COVID/images\COVID-2111.png,../data/COVID/masks\COVID-2111.png,COVID,COVID,1,1,1.0
10547,../data/Normal/images\Normal-1652.png,../data/Normal/masks\Normal-1652.png,Normal,Normal,0,0,0.01
13420,../data/Normal/images\Normal-4238.png,../data/Normal/masks\Normal-4238.png,Normal,Normal,0,0,0.0
7125,../data/Lung_Opacity/images\Lung_Opacity-4157.png,../data/Lung_Opacity/masks\Lung_Opacity-4157.png,Lung_Opacity,Lung_Opacity,0,0,0.0
290,../data/COVID/images\COVID-126.png,../data/COVID/masks\COVID-126.png,COVID,COVID,1,1,1.0
1518,../data/COVID/images\COVID-2365.png,../data/COVID/masks\COVID-2365.png,COVID,COVID,1,1,1.0
1645,../data/COVID/images\COVID-248.png,../data/COVID/masks\COVID-248.png,COVID,COVID,1,1,1.0
5081,../data/Lung_Opacity/images\Lung_Opacity-2317.png,../data/Lung_Opacity/masks\Lung_Opacity-2317.png,Lung_Opacity,Lung_Opacity,0,0,0.23
1690,../data/COVID/images\COVID-252.png,../data/COVID/masks\COVID-252.png,COVID,COVID,1,1,1.0
692,../data/COVID/images\COVID-1621.png,../data/COVID/masks\COVID-1621.png,COVID,COVID,1,1,1.0
15825,../data/Normal/images\Normal-6402.png,../data/Normal/masks\Normal-6402.png,Normal,Normal,0,0,0.06
9962,../data/Normal/images\Normal-1125.png,../data/Normal/masks\Normal-1125.png,Normal,Normal,0,0,0.0
2105,../data/COVID/images\COVID-2894.png,../data/COVID/masks\COVID-2894.png,COVID,COVID,1,1,1.0
13254,../data/Normal/images\Normal-4089.png,../data/Normal/masks\Normal-4089.png,Normal,Normal,0,0,0.14
887,../data/COVID/images\COVID-1798.png,../data/COVID/masks\COVID-1798.png,COVID,COVID,1,1,1.0
3304,../data/COVID/images\COVID-718.png,../data/COVID/masks\COVID-718.png,COVID,COVID,1,1,0.98
2463,../data/COVID/images\COVID-3215.png,../data/COVID/masks\COVID-3215.png,COVID,COVID,1,1,0.91
8252,../data/Lung_Opacity/images\Lung_Opacity-5171.png,../data/Lung_Opacity/masks\Lung_Opacity-5171.png,Lung_Opacity,Lung_Opacity,0,0,0.0
5334,../data/Lung_Opacity/images\Lung_Opacity-2545.png,../data/Lung_Opacity/masks\Lung_Opacity-2545.png,Lung_Opacity,Lung_Opacity,0,0,0.02
2949,../data/COVID/images\COVID-399.png,../data/COVID/masks\COVID-399.png,COVID,COVID,1,1,1.0
11829,../data/Normal/images\Normal-2806.png,../data/Normal/masks\Normal-2806.png,Normal,Normal,0,0,0.0
3745,../data/Lung_Opacity/images\Lung_Opacity-1114.png,../data/Lung_Opacity/masks\Lung_Opacity-1114.png,Lung_Opacity,Lung_Opacity,0,0,0.0
16084,../data/Normal/images\Normal-6636.png,../data/Normal/masks\Normal-6636.png,Normal,Normal,0,0,0.03
1520,../data/COVID/images\COVID-2367.png,../data/COVID/masks\COVID-2367.png,COVID,COVID,1,1,0.83
3146,../data/COVID/images\COVID-576.png,../data/COVID/masks\COVID-576.png,COVID,COVID,1,1,0.91
7067,../data/Lung_Opacity/images\Lung_Opacity-4104.png,../data/Lung_Opacity/masks\Lung_Opacity-4104.png,Lung_Opacity,Lung_Opacity,0,0,0.01
689,../data/COVID/images\COVID-1619.png,../data/COVID/masks\COVID-1619.png,COVID,COVID,1,1,1.0
6918,../data/Lung_Opacity/images\Lung_Opacity-3971.png,../data/Lung_Opacity/masks\Lung_Opacity-3971.png,Lung_Opacity,Lung_Opacity,0,0,0.02
1438,../data/COVID/images\COVID-2293.png,../data/COVID/masks\COVID-2293.png,COVID,COVID,1,1,0.99
15374,../data/Normal/images\Normal-5998.png,../data/Normal/masks\Normal-5998.png,Normal,Normal,0,0,0.0
5532,../data/Lung_Opacity/images\Lung_Opacity-2723.png,../data/Lung_Opacity/masks\Lung_Opacity-2723.png,Lung_Opacity,Lung_Opacity,0,0,0.0
17295,../data/Normal/images\Normal-7726.png,../data/Normal/masks\Normal-7726.png,Normal,Normal,0,0,0.09
1553,../data/COVID/images\COVID-2397.png,../data/COVID/masks\COVID-2397.png,COVID,COVID,1,1,1.0
2079,../data/COVID/images\COVID-2870.png,../data/COVID/masks\COVID-2870.png,COVID,COVID,1,1,1.0
659,../data/COVID/images\COVID-1592.png,../data/COVID/masks\COVID-1592.png,COVID,COVID,1,0,0.02
8109,../data/Lung_Opacity/images\Lung_Opacity-5042.png,../data/Lung_Opacity/masks\Lung_Opacity-5042.png,Lung_Opacity,Lung_Opacity,0,0,0.01
7026,../data/Lung_Opacity/images\Lung_Opacity-4068.png,../data/Lung_Opacity/masks\Lung_Opacity-4068.png,Lung_Opacity,Lung_Opacity,0,1,0.47
8910,../data/Lung_Opacity/images\Lung_Opacity-5764.png,../data/Lung_Opacity/masks\Lung_Opacity-5764.png,Lung_Opacity,Lung_Opacity,0,0,0.0
19587,../data/Normal/images\Normal-979.png,../data/Normal/masks\Normal-979.png,Normal,Normal,0,0,0.21
1490,../data/COVID/images\COVID-234.png,../data/COVID/masks\COVID-234.png,COVID,COVID,1,1,1.0
3805,../data/Lung_Opacity/images\Lung_Opacity-1169.png,../data/Lung_Opacity/masks\Lung_Opacity-1169.png,Lung_Opacity,Lung_Opacity,0,0,0.0
16384,../data/Normal/images\Normal-6906.png,../data/Normal/masks\Normal-6906.png,Normal,Normal,0,0,0.0
1294,../data/COVID/images\COVID-2163.png,../data/COVID/masks\COVID-2163.png,COVID,COVID,1,1,0.99
1864,../data/COVID/images\COVID-2677.png,../data/COVID/masks\COVID-2677.png,COVID,COVID,1,1,0.99
14506,../data/Normal/images\Normal-5215.png,../data/Normal/masks\Normal-5215.png,Normal,Normal,0,0,0.0
3430,../data/COVID/images\COVID-831.png,../data/COVID/masks\COVID-831.png,COVID,COVID,1,1,1.0
2160,../data/COVID/images\COVID-2943.png,../data/COVID/masks\COVID-2943.png,COVID,COVID,1,1,1.0
3040,../data/COVID/images\COVID-480.png,../data/COVID/masks\COVID-480.png,COVID,COVID,1,1,0.94
2378,../data/COVID/images\COVID-3139.png,../data/COVID/masks\COVID-3139.png,COVID,COVID,1,1,1.0
19075,../data/Normal/images\Normal-9328.png,../data/Normal/masks\Normal-9328.png,Normal,Normal,0,1,0.96
3525,../data/COVID/images\COVID-917.png,../data/COVID/masks\COVID-917.png,COVID,COVID,1,1,1.0
3181,../data/COVID/images\COVID-607.png,../data/COVID/masks\COVID-607.png,COVID,COVID,1,1,0.95
1943,../data/COVID/images\COVID-2748.png,../data/COVID/masks\COVID-2748.png,COVID,COVID,1,1,1.0
10387,../data/Normal/images\Normal-1508.png,../data/Normal/masks\Normal-1508.png,Normal,Normal,0,0,0.0
10381,../data/Normal/images\Normal-1502.png,../data/Normal/masks\Normal-1502.png,Normal,Normal,0,0,0.0
10482,../data/Normal/images\Normal-1594.png,../data/Normal/masks\Normal-1594.png,Normal,Normal,0,0,0.0
1250,../data/COVID/images\COVID-2123.png,../data/COVID/masks\COVID-2123.png,COVID,COVID,1,1,1.0
6298,../data/Lung_Opacity/images\Lung_Opacity-3412.png,../data/Lung_Opacity/masks\Lung_Opacity-3412.png,Lung_Opacity,Lung_Opacity,0,1,0.82
1947,../data/COVID/images\COVID-2751.png,../data/COVID/masks\COVID-2751.png,COVID,COVID,1,1,1.0
4174,../data/Lung_Opacity/images\Lung_Opacity-1500.png,../data/Lung_Opacity/masks\Lung_Opacity-1500.png,Lung_Opacity,Lung_Opacity,0,0,0.14
10962,../data/Normal/images\Normal-2025.png,../data/Normal/masks\Normal-2025.png,Normal,Normal,0,0,0.0
7995,../data/Lung_Opacity/images\Lung_Opacity-4940.png,../data/Lung_Opacity/masks\Lung_Opacity-4940.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3391,../data/COVID/images\COVID-797.png,../data/COVID/masks\COVID-797.png,COVID,COVID,1,1,0.96
3798,../data/Lung_Opacity/images\Lung_Opacity-1162.png,../data/Lung_Opacity/masks\Lung_Opacity-1162.png,Lung_Opacity,Lung_Opacity,0,1,0.93
5777,../data/Lung_Opacity/images\Lung_Opacity-2944.png,../data/Lung_Opacity/masks\Lung_Opacity-2944.png,Lung_Opacity,Lung_Opacity,0,0,0.0
8670,../data/Lung_Opacity/images\Lung_Opacity-5548.png,../data/Lung_Opacity/masks\Lung_Opacity-5548.png,Lung_Opacity,Lung_Opacity,0,0,0.02
17570,../data/Normal/images\Normal-7974.png,../data/Normal/masks\Normal-7974.png,Normal,Normal,0,0,0.0
7556,../data/Lung_Opacity/images\Lung_Opacity-4545.png,../data/Lung_Opacity/masks\Lung_Opacity-4545.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3493,../data/COVID/images\COVID-889.png,../data/COVID/masks\COVID-889.png,COVID,COVID,1,0,0.0
5108,../data/Lung_Opacity/images\Lung_Opacity-2341.png,../data/Lung_Opacity/masks\Lung_Opacity-2341.png,Lung_Opacity,Lung_Opacity,0,0,0.0
12474,../data/Normal/images\Normal-3387.png,../data/Normal/masks\Normal-3387.png,Normal,Normal,0,0,0.28
10187,../data/Normal/images\Normal-1328.png,../data/Normal/masks\Normal-1328.png,Normal,Normal,0,0,0.17
45,../data/COVID/images\COVID-1039.png,../data/COVID/masks\COVID-1039.png,COVID,COVID,1,1,1.0
9555,../data/Lung_Opacity/images\Lung_Opacity-933.png,../data/Lung_Opacity/masks\Lung_Opacity-933.png,Lung_Opacity,Lung_Opacity,0,0,0.31
5600,../data/Lung_Opacity/images\Lung_Opacity-2785.png,../data/Lung_Opacity/masks\Lung_Opacity-2785.png,Lung_Opacity,Lung_Opacity,0,0,0.0
4987,../data/Lung_Opacity/images\Lung_Opacity-2232.png,../data/Lung_Opacity/masks\Lung_Opacity-2232.png,Lung_Opacity,Lung_Opacity,0,1,0.47
3150,../data/COVID/images\COVID-58.png,../data/COVID/masks\COVID-58.png,COVID,COVID,1,1,0.95
279,../data/COVID/images\COVID-125.png,../data/COVID/masks\COVID-125.png,COVID,COVID,1,1,1.0
7017,../data/Lung_Opacity/images\Lung_Opacity-406.png,../data/Lung_Opacity/masks\Lung_Opacity-406.png,Lung_Opacity,Lung_Opacity,0,0,0.03
12194,../data/Normal/images\Normal-3134.png,../data/Normal/masks\Normal-3134.png,Normal,Normal,0,0,0.0
2555,../data/COVID/images\COVID-3299.png,../data/COVID/masks\COVID-3299.png,COVID,COVID,1,1,1.0
6777,../data/Lung_Opacity/images\Lung_Opacity-3844.png,../data/Lung_Opacity/masks\Lung_Opacity-3844.png,Lung_Opacity,Lung_Opacity,0,0,0.14
1623,../data/COVID/images\COVID-246.png,../data/COVID/masks\COVID-246.png,COVID,COVID,1,1,1.0
1118,../data/COVID/images\COVID-2004.png,../data/COVID/masks\COVID-2004.png,COVID,COVID,1,1,1.0
6182,../data/Lung_Opacity/images\Lung_Opacity-3308.png,../data/Lung_Opacity/masks\Lung_Opacity-3308.png,Lung_Opacity,Lung_Opacity,0,0,0.0
14256,../data/Normal/images\Normal-4991.png,../data/Normal/masks\Normal-4991.png,Normal,Normal,0,0,0.0
9026,../data/Lung_Opacity/images\Lung_Opacity-5869.png,../data/Lung_Opacity/masks\Lung_Opacity-5869.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3242,../data/COVID/images\COVID-662.png,../data/COVID/masks\COVID-662.png,COVID,COVID,1,1,1.0
20644,../data/Viral Pneumonia/images\Viral Pneumonia-53.png,../data/Viral Pneumonia/masks\Viral Pneumonia-53.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
15380,../data/Normal/images\Normal-6001.png,../data/Normal/masks\Normal-6001.png,Normal,Normal,0,0,0.0
4032,../data/Lung_Opacity/images\Lung_Opacity-1373.png,../data/Lung_Opacity/masks\Lung_Opacity-1373.png,Lung_Opacity,Lung_Opacity,0,0,0.0
15233,../data/Normal/images\Normal-5870.png,../data/Normal/masks\Normal-5870.png,Normal,Normal,0,0,0.0
5301,../data/Lung_Opacity/images\Lung_Opacity-2515.png,../data/Lung_Opacity/masks\Lung_Opacity-2515.png,Lung_Opacity,Lung_Opacity,0,0,0.0
5361,../data/Lung_Opacity/images\Lung_Opacity-257.png,../data/Lung_Opacity/masks\Lung_Opacity-257.png,Lung_Opacity,Lung_Opacity,0,0,0.0
11840,../data/Normal/images\Normal-2816.png,../data/Normal/masks\Normal-2816.png,Normal,Normal,0,0,0.03
5644,../data/Lung_Opacity/images\Lung_Opacity-2824.png,../data/Lung_Opacity/masks\Lung_Opacity-2824.png,Lung_Opacity,Lung_Opacity,0,0,0.01
11591,../data/Normal/images\Normal-2592.png,../data/Normal/masks\Normal-2592.png,Normal,Normal,0,0,0.0
949,../data/COVID/images\COVID-1853.png,../data/COVID/masks\COVID-1853.png,COVID,COVID,1,1,0.99
1616,../data/COVID/images\COVID-2453.png,../data/COVID/masks\COVID-2453.png,COVID,COVID,1,1,0.99
6216,../data/Lung_Opacity/images\Lung_Opacity-3339.png,../data/Lung_Opacity/masks\Lung_Opacity-3339.png,Lung_Opacity,Lung_Opacity,0,0,0.17
9715,../data/Normal/images\Normal-10076.png,../data/Normal/masks\Normal-10076.png,Normal,Normal,0,0,0.0
51,../data/COVID/images\COVID-1044.png,../data/COVID/masks\COVID-1044.png,COVID,COVID,1,1,1.0
3194,../data/COVID/images\COVID-619.png,../data/COVID/masks\COVID-619.png,COVID,COVID,1,1,1.0
7953,../data/Lung_Opacity/images\Lung_Opacity-4902.png,../data/Lung_Opacity/masks\Lung_Opacity-4902.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1432,../data/COVID/images\COVID-2288.png,../data/COVID/masks\COVID-2288.png,COVID,COVID,1,1,0.98
11001,../data/Normal/images\Normal-2060.png,../data/Normal/masks\Normal-2060.png,Normal,Normal,0,0,0.0
415,../data/COVID/images\COVID-1372.png,../data/COVID/masks\COVID-1372.png,COVID,COVID,1,1,1.0
